Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Funding Details,Funding Text 1,Funding Text 2,Funding Text 3,Funding Text 4,Funding Text 5,Funding Text 6,Funding Text 7,Funding Text 8,Funding Text 9,Funding Text 10,Language of Original Document,Document Type,Publication Stage,Open Access,Source,EID
"Aggio N.M., Pedrosa S.C.D., De Rose J.C.","57103775600;57518242900;6603304397;","False memories in a Behavior Analysis' Perspective: A literature analysis [Falsas Memórias na Perspectiva da Análise do Comportamento: Uma análise da literatura]",2017,"Acta Comportamentalia","25","3",,"379","393",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033456950&partnerID=40&md5=a7b94d35bb5c2f14b5d91ce5bc84f3a4","Universidade Federal de São Carlos, Rod. Washington Luís km, São Carlos CEP, 13565-905, Brazil","Aggio, N.M., Universidade Federal de São Carlos, Rod. Washington Luís km, São Carlos CEP, 13565-905, Brazil; Pedrosa, S.C.D., Universidade Federal de São Carlos, Rod. Washington Luís km, São Carlos CEP, 13565-905, Brazil; De Rose, J.C., Universidade Federal de São Carlos, Rod. Washington Luís km, São Carlos CEP, 13565-905, Brazil","The Behavior Analysis proposes an operant perspective of the mnemonic phenomena. According to this view, remembering is a behavior that occurs in the interaction of man with his environment and therefore can be described and studied in terms of stimulus control relations. It is noted, however, that people may remember things different of the lived experience. Such a phenomenon has been termed as false memories. Through different research models, cognitive psychologists have produced a robust data body that allows affirming that this phenomenon is determined, at least in part, by semantic relations between stimuli. The two main paradigms used in those researches are the DRM Paradigm and the Misinformation Paradigm. In the first, a participant sees a list of words semantically related and later has to remember these words. Results consistently indicate participants remember words from the list and others that are also semantically related to those but were not presented in the list. In the second paradigm, a participant sees or read about an event and later answers questions about this event. In a question, a false implicit information is inserted. When asked to recall the previously observed event, participants usually report memories that contain elements that were not present in the original situation, but which have similar meanings to the implicit information provided by the experimenter. Considering these findings, behavioral analysts have, recently, begun to produce the first behavioral analogs of false memories. The main difference of the proposal of behavioral research is the use of the stimulus equivalence paradigm in addition to those traditionally used in cognitive psychology investigations, as a resource for the establishment and manipulation of semantic relations. The stimulus equivalence paradigm has been used with the DRM Paradigm in three investigations. In all of them the memory list is composed of stimuli from the same equivalence classes. Participants remember stimuli from the list and other stimuli from the same equivalence class as the ones in the list. One investigation was conducted using the misinformation and the stimulus equivalence paradigm. Participants first learned patterns of stimuli compound of geometric shapes. Later participants learned equivalence classes in which one of the stimuli were a shape from the pattern and the others were different shapes and a letter. When, in a recognition test, participants saw the original patterns; patterns compound of stimuli from the same equivalence classes; and patterns compound of new stimuli, they consistently recognize the originals and the ones formed of stimuli from equivalence classes as the original patterns. The results of the first behavioral researches point to the feasibility and adequacy of the use of the stimulus equivalence paradigm as a theoretical and methodological resource for the study of false memories. This gives rise to new possibilities of experimental manipulations that can originate a promising line of research.","Behavior Analysis; False Memories; Remembering; Stimulus Equivalence",,,,,,,,,,,,,"Portuguese",Article,"Final","",Scopus,2-s2.0-85033456950
"Donadeli J.M., Domeniconi C.","57188505100;23469171700;","Teaching reading sentences to school children [Ensino de leitura de sentenças para crianças em idade escolar]",2017,"Acta Comportamentalia","25","2",,"179","195",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033449398&partnerID=40&md5=b5317437d390ca6fcebca45daf50a0f8","Universidade Federal de São Carlos, Brazil; Via Washington Luís, km. 235, Caixa Postal 676, São Carlos, São Paulo, CEP: 13565-905, Brazil","Donadeli, J.M., Universidade Federal de São Carlos, Brazil, Via Washington Luís, km. 235, Caixa Postal 676, São Carlos, São Paulo, CEP: 13565-905, Brazil; Domeniconi, C., Universidade Federal de São Carlos, Brazil","This study examined the effects of applying a reading teaching procedure through a software based on the stimulus equivalence paradigm, with the sentence as a teaching unit. Ten children aged seven to nine, without clinical diagnosis, attended the first primary education cycle, participated. The tasks were based on matching-to-sample discrete trials, using printed or spoken sentences and figures. The sentences were composed of subject, verb and object. The words used in sentences and the difficulty of discrimination varied during the procedure. The variations were: sentences composed of simple words of the portuguese language, of the orthographic point of view, and comparisons with multiple differences between them; and critical differences simple words; complex words and multiple differences; and complex words and critical differences. Sentences comparisons with multiple differences had all the different words, and sentences comparisons with critical differences had a word or two in common with each other. Critical differences were used to increase the probability of choice responses controlled by all aspects of the sentence and not just part of it. Reading tests were performed before and after the application of the procedure. Nine of the ten participants showed a higher percentage of correct answers in the posttest than in the pretest that evaluated reading. The children had more errors in the teaching phases which sentences had used critical differences. The results showed that the children may have been under strict stimuli control and that the restriction of the number of exposure to teaching trials may have decreased the chances of better performance. In the Reading Test of recombinative generalization sentences, two of ten children showed high percentages of correct answers. The results suggest that the procedure promoted the learning of reading sentences during the teaching; however, it was not sufficient for recombinative generalization.","Children; Matching-to-sample; Reading comprehension; Reading sentences; Recombinative reading",,"573972/2008-7; Instituto Nacional de Ciência e Tecnologia Midas; Fundação de Amparo à Pesquisa do Estado de São Paulo, FAPESP: 2008/57705-8","Superior (CAPES),sendo baseada na dissertação de mestrado da primeira autora. Ela foi parte do programa científico do Instituto Nacional de Ciência e Tecnologia sobre Comportamento, Cognição e Ensino, com apoio do Conselho Brasileiro Nacional de Pesquisa (CNPq, Grant# 573972/2008-7) e da Fundação de Pesquisa de São Paulo (FAPESP, Grant# 2008/57705-8).",,,,,,,,,,"Portuguese",Article,"Final","",Scopus,2-s2.0-85033449398
"Castañeda A., Rodríguez J.C.G., Mendo-Ostos L.","57196220726;57196220999;57196221476;","Mathematics textbooks for the first year of junior high school in Mexico: Problems and problem-solving strategies [Libros de Matemáticas para primer grado de secundaria en México: Problemas y estrategias de solución]",2017,"Revista Electronica de Investigacion Educativa","19","4",,"97","111",,,"10.24320/redie.2017.19.4.1173","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032295625&doi=10.24320%2fredie.2017.19.4.1173&partnerID=40&md5=c5a320ca2037f1caa255fb50af4f59e5","Instituto Politécnico Nacional, Mexico; Instituto Tecnológico Superior de Tantoyuca, Mexico","Castañeda, A., Instituto Politécnico Nacional, Mexico; Rodríguez, J.C.G., Instituto Politécnico Nacional, Mexico; Mendo-Ostos, L., Instituto Tecnológico Superior de Tantoyuca, Mexico","Using the classification methods for mathematical problems in textbooks (Fan & Zhu, 2000) and strategies used to solve problems (Fan & Zhu, 2007), this paper reports the results of an analysis and classification of the type of mathematical problems and problem-solving strategies in a sample made up of the five most widely-used mathematics textbooks for the first year of junior high school in the 2013-2014 school year in Mexico. It is concluded that the textbooks focus on providing a comprehensive range of problems that, for the most part, do not allow multiple problem-solving strategies, whereas others can be solved using an algorithm or direct procedure.","Mathematics; Problem solving; Secondary education; Textbooks",,"Secretaría de Educación Pública; Total","Para realizar esta investigación se siguió el modelo de clasificación del tipo de problemas matemáticos en libros de texto propuesto por Fan y Zhu (2000), así como la clasificación de estrategias de resolución de problemas matemáticos de Fan y Zhu (2007). Para el análisis se eligieron los cinco libros de Matemáticas de primer grado con la mayor distribución en el sistema educativo nacional (autorizados por la SEP), que en conjunto suma un total de 998 663 libros y representa más del 50% del total distribuido durante el ciclo escolar 2013-2014, este volumen sólo indica su alta presencia en el Sistema Educativo Nacional y no es posible afirmar que sean representativos, ya que se desconocen los criterios académicos que emplean los docentes para la elección del libro de texto, y tampoco hay evidencia sobre cómo y cuándo se utiliza el libro de texto en la clase de Matemáticas. Sin embargo, su amplia disponibilidad sugiere que un significativo número de estudiantes, cercano al 50% de la matrícula nacional de primer grado de secundaria, utiliza alguno de estos libros de texto en las clases de Matemáticas.",,,,,,,,,,"Spanish",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85032295625
"Gómez D.S., Grynberg B.B.","57196218487;36138655700;","The Toulmin model of argumentation and graduation rates [El modelo argumentativo de Toulmin y la eficacia de titulación]",2017,"Revista Electronica de Investigacion Educativa","19","4",,"9","19",,2,"10.24320/redie.2017.19.4.1331","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032269780&doi=10.24320%2fredie.2017.19.4.1331&partnerID=40&md5=8521d78f8e7a97b43ca8a1c8fda8dfe2","Universidad Nacional Autónoma de México, Mexico","Gómez, D.S., Universidad Nacional Autónoma de México, Mexico; Grynberg, B.B., Universidad Nacional Autónoma de México, Mexico","This paper discusses a possible solution to low graduation rates in higher education, and particularly postgraduate students, given that for every 10 students that complete their course programs in Mexican higher education institutions, only 2.9 graduate. There are a number of reasons for this, notably student inconsistency and a lack of support from institutions. A thesis is an argumentative discourse that requires systematic intellectual support based on models of this nature. Toulmin's heuristic model of argumentation was chosen in order to organize, around a subject of research, mental representations that are, at the outset, disorganized and vague. The experience with four classes in a residency of the master's program in the School of Psychology of the National Autonomous University of Mexico (UNAM), and analysis of student graduation from 2012 to 2015, produce a promising model for increasing graduation rates.","Argumentative model; Efficiency degree; Thesis; Toulmin",,"Universidad Nacional Autónoma de México: UNAM","El presente artículo aborda una posible solución a la baja eficiencia de titulación de los estudiantes de nivel superior, específicamente de posgrado, pues en las Instituciones de Educación Superior (IES) mexicanas de cada 10 egresados sólo 2.9 se titulan. Las causas son diversas y destacan la poca constancia de los estudiantes o la ineficacia institucional para apoyar esta tarea; la tesis es un discurso argumentativo que requiere un acompañamiento intelectual sistemático, apoyado en modelos de esta naturaleza. Se eligió el modelo heurístico argumentativo de Toulmin, que permite organizar las representaciones mentales en un inicio desorganizadas y confusas alrededor de un tema de investigación. La experiencia con cuatro generaciones en una residencia del programa de maestría de la Facultad de Psicología de la Universidad Nacional Autónoma de México (UNAM) y el análisis del comportamiento de las titulaciones desde 2012 al 2015 constatan que el uso del modelo resulta promisorio para incrementar la eficiencia de titulación.","Para constatar la pertinencia del modelo sobre la eficiencia de titulación se acudió a un estudio descriptivo y transversal del comportamiento de la titulación en cuatro generaciones del Programa de Maestría y Doctorado en Psicología de la UNAM, específicamente de la Residencia en Psicoterapia para adolescentes.","1Este trabajo es producto del proyecto de investigación financiado por el Programa para el Desarrollo Profesional Docente en Educación superior (PRODEP) denominado “Eficacia del modelo argumentativo de Toulmin para la elaboración de tesis de grado y el incremento en la eficiencia de titulación en programas de posgrado”.",,,,,,,,"Spanish",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85032269780
"Ferreira P.F., Fonseca M.S.","57196149015;57196152103;","The performativity culture in the organization of the pedagogical work: Mathematics literacy in the PNAIC's booklet [A cultura da performatividade na organização do trabalho pedagógico: A formação matemática nos cadernos do Pacto Nacional pela Alfabetização na Idade Certa (Pnaic)]",2017,"Ensaio","25","97",,"809","830",,2,"10.1590/S0104-40362017002500901","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031995626&doi=10.1590%2fS0104-40362017002500901&partnerID=40&md5=26910cf2c639f096938e3962e165496f","Universidade Federal de Pelotas (UFPel), Pelotas, Rio Grande do Sul, Brazil","Ferreira, P.F., Universidade Federal de Pelotas (UFPel), Pelotas, Rio Grande do Sul, Brazil; Fonseca, M.S., Universidade Federal de Pelotas (UFPel), Pelotas, Rio Grande do Sul, Brazil","The present work aims to investigate the impacts of the National Pact for Literacy at the Right Age in the education in Mathematics of Literacy Teachers and its relation with the performativity culture. It consists here of an analysis of one of the Mathematics Literacy Booklet, used as a tool in the process of continuous training of teachers, the Teaching Booklet 1 - Organization of the Pedagogical Work. For the treatment with the booklet, analytical tools inspired in Foucault were used, aiming, through the instructions, to understand the production of a new way of teaching. The analysis enables indicating that the proposal of the Pact aims to reform the way the Mathematics Literacy Teacher is, intensifying the work, maximizing the performance, contributing for the teachers' education in order to renew methodologies and didactic resources.","Mathematics literacy booklet; Performativity culture; Pnaic; Public policy",,,,,,,,,,,,,"Portuguese",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85031995626
"Hoffmann V.E., Treviño J.E., Mena M.G., Argeld J.M.","57196096345;37125204200;57196087353;57196095850;","Leadership for school improvement in vulnerable schools: Leadership practices associated to goal achievement [Liderazgo para la mejora en escuelas vulnerables: Prácticas asociadas al cumplimiento de metas de aprendizaje]",2017,"Estudios Pedagogicos","43","1",,"87","106",,2,"10.4067/S0718-07052017000100006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031827343&doi=10.4067%2fS0718-07052017000100006&partnerID=40&md5=929a823f535401fa6d60ec57c97e5fdc","Directora Magíster en Liderazgo y Gestión Educativa, Universidad Diego Portales, Chile; Director Centro de Políticas Comparadas en Educación, Universidad Diego Portales, Chile; Coordinadora de Extensión e Investigación del Magíster, Liderazgo y Gestión Educativa, Universidad Diego Portales, Chile; Analista en Centro de Estudios del MINEDUC, Chile","Hoffmann, V.E., Directora Magíster en Liderazgo y Gestión Educativa, Universidad Diego Portales, Chile; Treviño, J.E., Director Centro de Políticas Comparadas en Educación, Universidad Diego Portales, Chile; Mena, M.G., Coordinadora de Extensión e Investigación del Magíster, Liderazgo y Gestión Educativa, Universidad Diego Portales, Chile; Argeld, J.M., Analista en Centro de Estudios del MINEDUC, Chile","The Preferencial School Subsidy involves additional funding for schools according to the number of vulnerable students; at the same time, it sets highly demanding learning goals and modifies existing leadership practices. This study aims to identify the leadership practices of school principals and of mid-level administrators associated to goal attainment through the analysis of the distribution of these practices inside and outside school. The study uses a mixed methodology, with a quantitative phase (questionnaires) and a qualitative phase (interviews in 8 schools), in a sample of 204 school of the first group that participated in the SEP program located in the Santiago, Región Metropolitana. Results show that the school administration practice of observing classes and providing feedback to teachers increases the probability of attaining the goal. On the other hand, schools in which mid-level administrators centralize the decision-making, provide limited spaces of autonomy to principals and teachers, reducing the probabilities of attaining the goal.","Achievement goals; Mid-level administrators; Preferential School Subsidy; School leadership; Vulnerable schools",,"Secretaría de Educación Pública; Fondo Nacional de Desarrollo Científico y Tecnológico, FONDECYT","Para la gestión de los PM y de los recursos para financiarlos, la política SEP introduce cambios importantes en las prácticas históricas de liderazgo del nivel intermedio (sostenedores) y de la escuela. En el pasado, las funciones de los sostenedores estaban focalizadas por ley en los aspectos administrativos y financieros de las escuelas (Espínola & Silva, 2009; Espínola et al., 2010; Larraín, 2005; OCDE, 2010; Raczynski & Salinas, 2006; Román, 2007). La SEP los lleva a asumir un papel central en los aspectos instruccionales y curriculares (González, González & Galdames, 2015; Raczynski et al., 2013; Weinstein, Fuenzalida & Muñoz, 2010). Al interior de la escuela, el equipo directivo, compuesto por un director, subdirector, inspector general y jefe técnico, distribuyeron tradicionalmente sus funciones de manera que","Espínola, V., & Silva, M.E. (2009). Competencias del sostenedor para una efectiva gestión del mejoramiento educativo en el nivel local: Una propuesta. Foco Educación, CPCE / Expansiva UDP, 1-31. Recuperado de http://www.expansiva.cl/media/en_foco_edu/ documentos/11122009123954.pdf Espínola, V., Chaparro, M.J., Fuenzalida, A., Silva, M.E., & Zárate, G. (2010). Estructura Organizacional de la Administración Educativa Municipal para Asegurar la Efectividad del Apoyo y Seguimiento a Escuelas Vulnerables. Evidencias para políticas Públicas en Educación: Selección de Investigaciones del Segundo Concurso FONIDE.","Los datos fueron recogidos mediante una encuesta elaborada en el marco de un proyecto FONDECYT (Fondo Nacional de Desarrollo Científico y Tecnológico)3 que indaga la rela-ción entre prácticas de liderazgo y el cumplimiento de metas en el marco del programa SEP.",,,,,,,,"Spanish",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85031827343
"Salinas Á., Chandía E., Rojas D.","23398408400;57189442933;57189444235;","Validating a quantitative instrument to measure reflective practice in student teachers [Validación de un instrumento cuantitativo para medir la práctica reflexiva de docentes en formación]",2017,"Estudios Pedagogicos","43","1",,"289","309",,4,"10.4067/S0718-07052017000100017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031772484&doi=10.4067%2fS0718-07052017000100017&partnerID=40&md5=86f7e859c4bea32ddd16be806c2857a1","Facultad de Educación, Universidad Católica de Chile, Chile; Programa de Doctorado en Educación, Facultad de Educación, Universidad Católica de Chile, Chile","Salinas, Á., Facultad de Educación, Universidad Católica de Chile, Chile; Chandía, E., Programa de Doctorado en Educación, Facultad de Educación, Universidad Católica de Chile, Chile; Rojas, D., Programa de Doctorado en Educación, Facultad de Educación, Universidad Católica de Chile, Chile","Reflective practice has become a topic of increasing interest in teacher training and research circles worldwide. However, there is little consensus as to how it should be defined and measured. This paper aims to validate a quantitative instrument in Spanish to measure reflective practice in student teachers. To do so, a scale created by Larrivee to measure reflection was translated and administered to a probability sample of 489 student teachers in Chile. The data analysis portion of the study included both exploratory and confirmatory factor analyses, as well as a calculation of the scale's reliability. The resulting scale consists of 20 items grouped into three different dimensions (surface, pedagogical, and critical reflection), with good reliability indicators. This work offers an operational definition of reflective practice, as well as contributes with a tool to measure it. The article concludes by discussing the limitations of and prospects for the validated scale.","Reflection; Reflective practice; Scale validity; Teacher education",,"Consejo Nacional de Rectores","La selección de los participantes se realizó en dos etapas. En la primera, se seleccionaron al azar los programas de formación de profesores, para lo cual se empleó la base de datos de programas de formación de profesores del año 2013 del Consejo Nacional de Educación de Chile (Consejo Nacional de Educación, 2014). Una vez seleccionados los programas, se contactó por correo electrónico o teléfono a los directivos de los programas para solicitar su apoyo en el estudio. En los casos de rechazo, el programa fue reemplazado.",,,,,,,,,,"Spanish",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85031772484
"Blanco J.R., Ornelas M., Barrón J.C., Rodríguez-Villalobos J.M.","57195219211;54400410800;57195222326;56938703100;","Factor structure of the generalized anxiety disorder inventory in Mexican university students [Estructura factorial del inventario de trastornos de ansiedad generalizada en universitarios Mexicanos]",2017,"Formacion Universitaria","10","5",,"69","77",,1,"10.4067/S0718-50062017000500008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031770221&doi=10.4067%2fS0718-50062017000500008&partnerID=40&md5=51af62f8918ad4181fbe8fb209972a17","Universidad Autónoma de Chihuahua, Chihuahua, Facultad de Ciencias de la Cultura Física, DES Salud CA 1 121, Calle Escorza 900, Chih, CP 31000, Mexico","Blanco, J.R., Universidad Autónoma de Chihuahua, Chihuahua, Facultad de Ciencias de la Cultura Física, DES Salud CA 1 121, Calle Escorza 900, Chih, CP 31000, Mexico; Ornelas, M., Universidad Autónoma de Chihuahua, Chihuahua, Facultad de Ciencias de la Cultura Física, DES Salud CA 1 121, Calle Escorza 900, Chih, CP 31000, Mexico; Barrón, J.C., Universidad Autónoma de Chihuahua, Chihuahua, Facultad de Ciencias de la Cultura Física, DES Salud CA 1 121, Calle Escorza 900, Chih, CP 31000, Mexico; Rodríguez-Villalobos, J.M., Universidad Autónoma de Chihuahua, Chihuahua, Facultad de Ciencias de la Cultura Física, DES Salud CA 1 121, Calle Escorza 900, Chih, CP 31000, Mexico","The present study analyzes the possibility of duplicating the psychometric results for the Generalized Anxiety Disorder Inventory. The total sample comprised 1307 participants; all of them students of the degree of Physical Education and Human Motricity offered at the Autonomous University of Chihuahua, with a mean age of 20.46 years. Psychometric analysis showed that a Three -factorial structure was viable and adequate. The factorial structure of the questionnaire was analyzed with confirmatory factor analysis. The structure of the three factors (cognitive, sleep disorders and somatic symptoms), attending to substantive and statistic criteria, showed adequate indicators of adjustment of reliability and validity. In addition, factor analysis conducted with subsamples indicated the presence of strong evidence of factor structure stability. Future research should replicate these findings in larger samples.","Axiety; Construct validation; Factor structure; Structural equation",,,,,,,,,,,,,"Spanish",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85031770221
"Dominguez A., Barniol P., Zavala G.","36994393200;35217644300;6603925190;","Test of Understanding Graphs in Calculus: Test of students' interpretation of calculus graphs",2017,"Eurasia Journal of Mathematics, Science and Technology Education","13","10",,"6507","6531",,9,"10.12973/ejmste/78085","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031730305&doi=10.12973%2fejmste%2f78085&partnerID=40&md5=e76805fc95dc8c602c22067b8326f830","Tecnologico de Monterrey, Mexico; Universidad Andres Bello, Chile","Dominguez, A., Tecnologico de Monterrey, Mexico, Universidad Andres Bello, Chile; Barniol, P., Tecnologico de Monterrey, Mexico; Zavala, G., Tecnologico de Monterrey, Mexico, Universidad Andres Bello, Chile","Studies show that students, within the context of mathematics and science, have difficulties understanding the concepts of the derivative as the slope and the concept of the antiderivative as the area under the curve. In this article, we present the Test of Understanding Graphs in Calculus (TUG-C), an assessment tool that will help to evaluate students' understanding of these two concepts by a graphical representation. Data from 144 students of introductory courses of physics and mathematics at a university was collected and analyzed. To evaluate the reliability and discriminatory power of this test, we used statistical techniques for individual items and the test as a whole, and proved that the test's results are satisfactory within the standard requirements. We present the design process in this paper and the test in the appendix. We discuss the findings of our research, students' understanding of the relations between these two concepts, using this new multiple-choice test. Finally, we outline specific recommendations. The analysis and recommendations can be used by mathematics or science education researchers, and by teachers that teach these concepts. © Authors.","Concept of the antiderivative; Concept of the derivative; Context of calculus; Reliable evaluation instrument; Students' graph understanding",,,,,,,,,,,,,"English",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85031730305
"Uribe-Tirado A., Pinto M.","57218849476;7202889734;","75 lessons learned for enhancing information literacy programs: From Ibero-America to universities worldwide",2017,"Information and Learning Science","118","9-10",,"471","489",,2,"10.1108/ILS-04-2017-0032","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031113996&doi=10.1108%2fILS-04-2017-0032&partnerID=40&md5=49b1ded42df77cd6eed434fd51415ec9","Inter-American School of Library Science, University of Antioquia, Medellin, Colombia; Department of Documentation, University of Granada – de Cartuja Campus, Granada, Spain","Uribe-Tirado, A., Inter-American School of Library Science, University of Antioquia, Medellin, Colombia; Pinto, M., Department of Documentation, University of Granada – de Cartuja Campus, Granada, Spain","Purpose: The purpose of this study has the aim of expanding lessons learned that were originally detected for information literacy (INFOLIT) programs in Ibero-American universities (from Latin America, Spain and Portugal), this paper presents lessons learned for enhancing equivalent programs offered by other universities around the world. Design/methodology/approach: As this paper is a comparative literature review, the methodology involved three stages. Initially, a documentary analysis was carried out to identify the texts published during the past five years – since 2013 – reporting a categorization of experiences and cases of international INFOLIT programs and their corresponding lessons learned. Second, we conducted a content analysis of these publications to uncover the classification, identification and frequency of the lessons learned. A third comparative step consisted of analyzing the similarities of these lessons when compared to those reported in similar research on Ibero-American universities (Uribe-Tirado, 2013). Findings: From the 75 lessons learned from INFOLIT programs in Ibero-American universities, 65 lessons (87 per cent) were identified as also present in universities elsewhere. These similarities give an account of the possibilities for collaborative learning and benchmarking that INFOLIT programs could achieve with regard to content, pedagogy, learning objects and evaluation if there were more networking and more common participation in sharing experiences, with appropriate adaptations to contextual, technological and idiomatic variations. Originality/value: As a comparative literature review, this paper makes a significant contribution to the international advancement of INFOLIT in higher education, as it correlates the lessons learned from INFOLIT programs in Ibero-American universities with those from other countries. This provides a global view of the lessons learned about INFOLIT, which to date have not been reported with such a wide scope and number of lessons. © 2017, © Emerald Publishing Limited.","Collaborative work; Ibero-America; Information literacy; Lessons learned; Libraries; Universities",,"United Nations Educational, Scientific and Cultural Organization; International Federation of Library Associations and Institutions","Thus, with these lessons learned, it is possible to support the continuous improvement of INFOLIT programs, and their general implementation may allow reaching a higher level of information competencies of university students around the world. This means addressing a key purpose currently promoted by various reports and projects from the International Federation of Library Associations and Institutions (IFLA) (2013) and the United Nations Educational, Scientific and Cultural Organization (UNESCO) (Horton, 2013, 2014): achieving human well-being in the twenty-first century.",,,,,,,,,,"English",Article,"Final","",Scopus,2-s2.0-85031113996
"Milani R.","57195998823;","Yes, I heard what they said: The dialogue as the movementof going to where the other is [Sim, eu ouvi o que eles disseram: O diálogo como movimento de ir até onde o outro est]",2017,"Bolema - Mathematics Education Bulletin","31","57",,"35","52",,4,"10.1590/1980-4415v31n57a02","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030792886&doi=10.1590%2f1980-4415v31n57a02&partnerID=40&md5=485aad2f6948e41a07e72b2e47b50001","Universidade Federal do Rio Grande (FURG), 125, Cidade Alta, Santo Antônio da Patrulha, Rio Grande do Sul, 95500-000, Brazil","Milani, R., Universidade Federal do Rio Grande (FURG), 125, Cidade Alta, Santo Antônio da Patrulha, Rio Grande do Sul, 95500-000, Brazil","This text concerns a research on the process of dialogue learning by prospective mathematics teachers. The aim was to understand such learning process and theorize about the dialogue. Based on theoretical ideas about the dialogue from Alrø and Skovsmose, we designed a teaching practice course on mathematics as the context of data production. The dialogue practice of the prospective teachers was followed and the episodes from those practices constituted a first level of data. In moments of supervision and pedagogical imagination, the prospective teachers reflected on such episodes and their conversation constituted data about data. An episode about a prospective teacher's attempt to put the dialogue in action with her students is presented. Essential elements of dialogue such as active listening, estrangement, and decentring are emphasized. We discuss an interpretation for dialogue based on the movement of going where the other is.","Data about data; Dialogue; Dialogue learning; Mathematics teacher education; Pedagogical imagination",,,,,,,,,,,,,"Portuguese",Article,"Final","All Open Access, Gold",Scopus,2-s2.0-85030792886
"Castellanos M.T., Flores P., Moreno A.","57210103025;34067548600;57196000531;","Reflections on future mathematics teachers about professional issues related to the teaching of school algebra [Reflexión de futuros profesores de matemáticas sobre problemasprofesionales relacionados con la enseñanza del álgebra escolar]",2017,"Bolema - Mathematics Education Bulletin","31","57",,"408","429",,1,"10.1590/1980-4415v31n57a20","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030791586&doi=10.1590%2f1980-4415v31n57a20&partnerID=40&md5=83acf30134f1c4562d9e879b54027419","Facultad de Educación, Universidad de Los Llanos, Km 12 Vía Puerto, Villavicencio, Meta, Colombia; Universidad de Granada (UGR), Campus Cartuja S/n, Granada, 18079, Spain","Castellanos, M.T., Facultad de Educación, Universidad de Los Llanos, Km 12 Vía Puerto, Villavicencio, Meta, Colombia; Flores, P., Universidad de Granada (UGR), Campus Cartuja S/n, Granada, 18079, Spain; Moreno, A., Universidad de Granada (UGR), Campus Cartuja S/n, Granada, 18079, Spain","In this study, the reflections of two future mathematics teachers is analyzed through the professional problems related to teaching and learning school algebra that they identify, define, and face during teaching practice. For this purpose, we planned and implemented a teacher education module in the practicum of an undergraduate mathematics and physics program in Colombia, under the realistic theory of teacher education to promote a thoughtful ALaCT cycle. Following the approach of qualitative and interpretative research and using content analysis, the productions of the participants, the records obtained in the intervention, and a research journal were reviewed. The study shows that the teachers carried out the phases of reflection and it tells us how the professional problem evolves, according to the characteristics and nature of the problem object and professional knowledge involved to support the definition about teaching algebra.","Reflection; School algebra problems; Teacher education",,"Ministerio de Economía y Competitividad; Instituto Nacional de Investigaciones Agropecuarias","Para examinar la reflexión que dos FPM llevan a cabo en un módulo formativo, durante ocho sesiones del prácticum, y favorecer la relación de su conocimiento teórico con el conocimiento necesario para la práctica docente, hemos analizado la evolución en los problemas profesionales que enfrentan y el conocimiento de estos dos profesores al fundamentar la definición del problema. Para analizar la evolución que FPM dan a un problema profesional acerca de la enseñanza del álgebra durante el prácticum, se considera pertinente examinar tres características para su definición: el origen de la situación, la naturaleza objeto de la situación problema y el planteamiento de la cuestión.","Trabajo realizado en el marco del proyecto de investigación, EDU2015-70565-P, Ministerio de Economía y Competitividad (MINECO, España) y en el programa de investigación y cualificación docente de la universidad de los Llanos y del Instituto de Investigaciones de la Orinoquia Colombiana (IIOC, Colombia)",,,,,,,,,"Spanish",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85030791586
