Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Funding Details,Funding Text 1,Funding Text 2,Funding Text 3,Funding Text 4,Funding Text 5,Funding Text 6,Funding Text 7,Funding Text 8,Funding Text 9,Funding Text 10,Language of Original Document,Document Type,Publication Stage,Open Access,Source,EID
"Larrain M., Navarro M., Buraschi M., Torres I., Muñoz K.","57201746936;57196544267;57201744491;57201748421;57193531875;","Development and validation of an item-bank for an adaptive computer-based test assessing K-4 students' mathematical competence",2018,"International Journal of Innovation in Science and Mathematics Education","26","1",,"1","15",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046025729&partnerID=40&md5=4840794d3fafd5f57452141f137e3d55","Universidad de los Andes, Chile","Larrain, M., Universidad de los Andes, Chile; Navarro, M., Universidad de los Andes, Chile; Buraschi, M., Universidad de los Andes, Chile; Torres, I., Universidad de los Andes, Chile; Muñoz, K., Universidad de los Andes, Chile","This paper reports the development and validation process of an item-bank for an adaptive computer-based test aimed at assessing kindergarten to fourth grade students' mathematical competence. A total of 528 multiple-choice items for 44 learning objectives were selected from the Quantile Framework Database, adapted and translated. A sample of 5,145 Chilean students from kindergarten to fourth grade attending 22 schools participated in the statistical validation process. Item facility and discrimination indices were analysed. Their distributions within grade levels and the four content domains were explored. Results confirm that a local validation of items was necessary. © 2018, Institute for Innovation in Science and Mathematics Education.","Computer-based test; Elementary mathematics; Formative assessment; Item validation; Mathematics adaptive assessment",,,,,,,,,,,,,"English",Article,"Final","",Scopus,2-s2.0-85046025729
"Cecco B.L., Dos Santos Bernardi L.T.M., Delizoicov N.C.","57200242513;55312806700;57200242215;","Mathematics teachers' training: A look at bolema's social and intellectual networks [Formação de Professores que Ensinam matemática: Um olhar Sobre as redes Sociais e Intelectuais do Bolema]",2017,"Bolema - Mathematics Education Bulletin","31","59",,"1101","1122",,,"10.1590/1980-4415v31n59a13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040465252&doi=10.1590%2f1980-4415v31n59a13&partnerID=40&md5=600d52f5ef04bc9f449c89c4c438a27b","Universidade Comunitária da Região de Chapecó (Unochapecó), Matemática dos anos Finais do Ensino Fundamental, Rua Pedro Roso, 344, Centro, Nonoai, Rio Grande do Sul, CEP 99600-000, Brazil; Universidade Federal de Santa Catarina (UFSC), Universidade Comunitária da Região de Chapecó (Unochapecó), Av. Senador Atílio Fontana, 591E, Efapi, Chapecó, Santa Catarina, CEP 89809-000, Brazil; Universidade Federal de Santa Catarina (UFSC), Educação da Universidade Comunitária da Região de Chapecó (Unochapecó), Av. Senador Atílio Fontana, 591E, Efapi, Chapecó, Santa Catarina, CEP 89809-000, Brazil","Cecco, B.L., Universidade Comunitária da Região de Chapecó (Unochapecó), Matemática dos anos Finais do Ensino Fundamental, Rua Pedro Roso, 344, Centro, Nonoai, Rio Grande do Sul, CEP 99600-000, Brazil; Dos Santos Bernardi, L.T.M., Universidade Federal de Santa Catarina (UFSC), Universidade Comunitária da Região de Chapecó (Unochapecó), Av. Senador Atílio Fontana, 591E, Efapi, Chapecó, Santa Catarina, CEP 89809-000, Brazil; Delizoicov, N.C., Universidade Federal de Santa Catarina (UFSC), Educação da Universidade Comunitária da Região de Chapecó (Unochapecó), Av. Senador Atílio Fontana, 591E, Efapi, Chapecó, Santa Catarina, CEP 89809-000, Brazil","Our paper is part of the field of Mathematics Teacher's Training, with the purpose of analyzing the social and intellectual network of the articles that approaches the subject, published in the BOLEMA periodic (1985-2015). This study has a theoretical contribution of Fleck's epistemology, considering that knowledge is produced collectively, so that researchers share a problem, theoretical framework and common practices form a collective of thought. The research that gives origin to this text is qualitative and quantitative, developed from the Social Network Analisys (SNA) methodology with the help of the Gephi software, which provided statistics for the analysis. Based on the Fleckian categories, the analysis allows us to infer that: the production of the knowledge available in the periodic is strongly linked to the postgraduate level; most of the articles come from institutions in the Southeast region; the co-authoring network that emerges has low density, which implies in little representativeness before the shared relations; the intellectual network is concentrated in three clusters: the Initial Education; Continuing Education, and Continuous Education and Professional Development, which presents intra and inter collective circulation of ideas that allow the arising of new categories, addressing more specific issues.","Bolema; Fleck; Intra and inter collective circulation of ideas; Mathematics teacher's training; Social network analysis",,,,,,,,,,,,,"Portuguese",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85040465252
"Cervantes-Barraza J., Cabañas-Sánchez G., Ordoñez-Cuastumal J.S.","57200246807;57200245847;57200246988;","The persuasive power of refutation in collective argumentation [El Poder Persuasivo de la Refutación en Argumentaciones Colectivas]",2017,"Bolema - Mathematics Education Bulletin","31","59",,"861","879",,,"10.1590/1980-4415v31n59a01","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040454506&doi=10.1590%2f1980-4415v31n59a01&partnerID=40&md5=9b3c19a5de00aefc884705286eb38c70","Maestro en Ciencias-Área Matemática Educativa, Universidad Autónoma de Guerrero (UAGro), Ciudad Universitaria Chilpancingo, Av. Lázaro Cárdenas S/N, Guerrero, CP 39087, Mexico; Departamento de Matemática Educativa del Centro de Investigación, Estudios Avanzados del IPN (CIEA/IPN), Universidad Autónoma de Guerrero (UAGro), Ciudad Universitaria Chilpancingo, Av. Lázaro Cárdenas S/N, Guerrero, CP 39087, Mexico; Universidad Autónoma de Guerrero (UAGro), Ciudad Universitaria Chilpancingo, Av. Lázaro Cárdenas S/N, Guerrero, CP 39087, Mexico","Cervantes-Barraza, J., Maestro en Ciencias-Área Matemática Educativa, Universidad Autónoma de Guerrero (UAGro), Ciudad Universitaria Chilpancingo, Av. Lázaro Cárdenas S/N, Guerrero, CP 39087, Mexico; Cabañas-Sánchez, G., Departamento de Matemática Educativa del Centro de Investigación, Estudios Avanzados del IPN (CIEA/IPN), Universidad Autónoma de Guerrero (UAGro), Ciudad Universitaria Chilpancingo, Av. Lázaro Cárdenas S/N, Guerrero, CP 39087, Mexico; Ordoñez-Cuastumal, J.S., Universidad Autónoma de Guerrero (UAGro), Ciudad Universitaria Chilpancingo, Av. Lázaro Cárdenas S/N, Guerrero, CP 39087, Mexico","This study is framed in mathematical classroom argumentation. Its purpose was to identify functions of refutation of claims in collective argumentation. This was done through the implementation of a theoretical methodological approach based on the argumentative model of Toulmin (2003), which allowed the study of the collective argumentation and their structures within the classroom. Along with the theory convictions, we found how refutation has a persuasive power on the student's arguments, with this being another function of refutation.","Collective argumentation; Persuasion and model of Toulmin; Refutations",,,,,,,,,,,,,"Spanish",Article,"Final","All Open Access, Gold",Scopus,2-s2.0-85040454506
"Da Silva Brito R.P., Fonseca M.D.C.F.R.","57196000914;25122567200;","Appropriation of school mathematics discourses: Considerations from the experience of an intercultural training of indigenous teachers [Apropriação de práticas discursivas da matemática escolar: Considerações a partir de uma experiência de formação intercultural de educadores indígenas]",2017,"Bolema - Mathematics Education Bulletin","31","58",,"542","563",,,"10.1590/1980-4415v31n58a01","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030791012&doi=10.1590%2f1980-4415v31n58a01&partnerID=40&md5=6efa86f0779d6080e7bd0d6042bcde67","Universidade Federal de Minas Gerais (UFMG), Núcleo Básico - CP/EBAP/UFMG, Av. Antônio Carlos, 6627, Campus Pampulha, Belo Horizonte, Minas Gerais, CEP: 31.270-901, Brazil; Faculdade de Educação (FaE), Universidade Federal de Minas Gerais (UFMG), Av. Antônio Carlos, 6627, Campus Pampulha, Belo Horizonte, Minas Gerais, CEP: 31.270-901, Brazil","Da Silva Brito, R.P., Universidade Federal de Minas Gerais (UFMG), Núcleo Básico - CP/EBAP/UFMG, Av. Antônio Carlos, 6627, Campus Pampulha, Belo Horizonte, Minas Gerais, CEP: 31.270-901, Brazil; Fonseca, M.D.C.F.R., Faculdade de Educação (FaE), Universidade Federal de Minas Gerais (UFMG), Av. Antônio Carlos, 6627, Campus Pampulha, Belo Horizonte, Minas Gerais, CEP: 31.270-901, Brazil","This paper focuses on the ways by which undergraduates of an Intercultural Training Course for Indigenous Teachers appropriate discursive practices of school mathematics, when they evaluate or develop educational proposals to mathematics teaching in the village school. From an empirical material produced when observing this course and adopting ethnographic procedures, we weaved an analysis that enhances the understanding of the processes of appropriation related to the problem of meaning and the question of participation in social practices. Thus, the way the educators in training manage the confrontation between discursive practices of different trends in the field of Mathematics Education and Indigenous Education outlines not only mathematics conceptions and its teaching in the indigenous school, but also possibilities of structuring and analyzing pedagogical proposals that they intend to adopt in their teaching activities.","Appropriation of social practices; Discursive practices; Indigenous education; School mathematics; Teacher training",,,,,,,,,,,,,"Portuguese",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85030791012
"Loos-Sant'Ana H., De Brito M.R.F.","57195995690;57213810539;","Attitude and achievement in mathematics, self-beliefs and family: A path-analysis [Atitude e Desempenho em Matemática, Crenças Autorreferenciadas e Família: Uma path-analysis]",2017,"Bolema - Mathematics Education Bulletin","31","58",,"590","613",,,"10.1590/1980-4415v31n58a03","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030789761&doi=10.1590%2f1980-4415v31n58a03&partnerID=40&md5=88651c6cc4037a82bba32c115ac8b67e","Universidade Federal do Paraná (UFPR), Rua das Araras, n. 5, Recreio da Serra, Piraquara, Paraná, CEP 83305-600, Brazil; Universidade Estadual de Campinas, Faculdade de Educação, Departamento de Psicologia Educacional (DEPE), Av. Bertrand Russell, 801, Barão Geraldo, Campinas, São Paulo, CEP 13083-865, Brazil","Loos-Sant'Ana, H., Universidade Federal do Paraná (UFPR), Rua das Araras, n. 5, Recreio da Serra, Piraquara, Paraná, CEP 83305-600, Brazil; De Brito, M.R.F., Universidade Estadual de Campinas, Faculdade de Educação, Departamento de Psicologia Educacional (DEPE), Av. Bertrand Russell, 801, Barão Geraldo, Campinas, São Paulo, CEP 13083-865, Brazil","The present descriptive study intended to evaluate the influence of: (1) attitudes and expectancies of parents towards children's academic performance, both in general and specifically in mathematics; and (2) the role of personal resources, such as control beliefs and self-concept; on students' performance and attitudes towards mathematics. The sample comprised 94 students from 3rd, 5th, and 7th grades, along with their parents, from a private school in Campinas (São Paulo, Brazil). Data were obtained through surveillance in classrooms, questionnaires, and scales, and were subjected to univariate, multivariate, and structural equation models (path-analysis). The results indicated that attitudes towards mathematics became more negative as students advanced in school years. Likewise, younger students achieved better performance. Girls had a generally more positive attitude towards mathematics, but worse self-perception about their achievements, even when achieving superior performance in comparison to boys. Statistically significant interactions with positive correlations were found between parents' attitudes and expectancies towards their children's academic performance and these children's self-beliefs and attitudes towards mathematics. Students' personal resources seem to act as moderating variables, since self-concept and control beliefs appear to have strong effects not only on attitude towards mathematics, but also on academic performance in this subject. This work also emphasizes the importance of the educational institution in the construction of positive attitudes throughout the school years, by promoting positive personal experiences related to mathematics, in addition to working collectively with families to increase students' own sense of competence and self-confidence.","Achievement in mathematics; Attitude towards mathematics; Family; Path-analysis; Self-beliefs",,,,,,,,,,,,,"Portuguese",Article,"Final","All Open Access, Gold",Scopus,2-s2.0-85030789761
"Aroca A., Cauty A.","56835480900;57195997776;","Methodological difficulties in research on indigenous mathematical thinking and its paradoxical mathematics education [Dificultades metodológicas en la investigación sobre pensamiento matemático indígena y su paradójica educación matemática]",2017,"Bolema - Mathematics Education Bulletin","31","58",,"841","860",,,"10.1590/1980-4415v31n58a16","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030786675&doi=10.1590%2f1980-4415v31n58a16&partnerID=40&md5=329a819c091ca50591dae851108b9c38","Universidad Distrital Francisco José de Caldas (UD-FJC), Km 7 antigua vía a Puerto Colombia, Puerto, Colombia; Université Bordeaux 1, SeDyL/CELIA, 7 rue Guy Môquet, Villejuif, 94800, France","Aroca, A., Universidad Distrital Francisco José de Caldas (UD-FJC), Km 7 antigua vía a Puerto Colombia, Puerto, Colombia; Cauty, A., Université Bordeaux 1, SeDyL/CELIA, 7 rue Guy Môquet, Villejuif, 94800, France","The objective of this research was to determine what are the main challenges facing the researcher investigating ethnomathematics when indigenous and mathematical thinking is foreign to the community. The methodology used to establish this, was to analyze documentary research, with reference to many of the texts produced in Colombia. This analysis allowed us to emerge categories classified as difficulties. It was concluded that these difficulties are the product of lack of training in qualitative ethnographic research, which does not allow the researcher to identify the research design and in the same phases of execution power relations, the interpretation of the other (the Indian) and its relationship with the modern world, which can lead to enforcement proceedings or an artificial discussion of a nonexistent mathematical thought in the reality of the indigenous community and which has an impact on mathematical education.","Ethnomathematics; Indigenous thinking; Interpretation of the other; Research methodological errors",,,,,,,,,,,,,"Spanish",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85030786675
"De Oliveira M.E.","57195994231;","Word of order in math class: The error and mistake [Palavra de Ordem em Aula de Matemática: O erro e a besteira]",2017,"Bolema - Mathematics Education Bulletin","31","58",,"629","641",,,"10.1590/1980-4415v31n58a05","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030780912&doi=10.1590%2f1980-4415v31n58a05&partnerID=40&md5=50a3f3f2641022f389418672cb502fc2","Universidade Federal de Juiz de Fora (UFJF), Rua José Lourenço Kelmer, s/n, Juiz de Fora, Minas Gerais, CEP: 36036-900, Brazil","De Oliveira, M.E., Universidade Federal de Juiz de Fora (UFJF), Rua José Lourenço Kelmer, s/n, Juiz de Fora, Minas Gerais, CEP: 36036-900, Brazil","This paper proposes a discussion about the notion of error and mistake as word of order in a math class. It brings an event that occurred in a teacher's training classroom in the early years of elementary school, which discusses the language from the teacher's point of view. In this composition, we used authors such as Friedrich Nietzsche and Gilles Deleuze, which allowed us to think about the invention conditions for learning in the classroom. A displacement in the playback mode of a model that arises as a path leading to the correct result and adequate thought, brings the invention of an operating way that troubles a thought and breaks an already regulated way. The error and mistake are taken as inventive learning along a way of learning thinking.","Education; Error; Learning; Mathematics; Mistake",,,,,,,,,,,,,"Portuguese",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85030780912
"De Oliveira Azevedo F., Rotondo M.A.S.","57195999377;56382753700;","Create a calendar: Confabulations producing link between life and fiction [Inventem um Calendário: Fabulações produzindo elo entre a vida e a ficção]",2017,"Bolema - Mathematics Education Bulletin","31","58",,"614","628",,,"10.1590/1980-4415v31n58a04","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030778420&doi=10.1590%2f1980-4415v31n58a04&partnerID=40&md5=e9245d3438fd5ebf9c6775f3e92ece0e","Universidade Federal de Juiz de Fora (PPGE/UFJF), Rua Barão de Santa Helena, no 800, Granbery, Juiz de Fora, Minas Gerais, CEP 36010520, Brazil; Universidade Federal de Juiz de Fora (UFJF), Rua José Lourenço Kelmer, s/n - Martelos, Juiz de Fora, Minas Gerais, CEP 36036-330, Brazil","De Oliveira Azevedo, F., Universidade Federal de Juiz de Fora (PPGE/UFJF), Rua Barão de Santa Helena, no 800, Granbery, Juiz de Fora, Minas Gerais, CEP 36010520, Brazil; Rotondo, M.A.S., Universidade Federal de Juiz de Fora (UFJF), Rua José Lourenço Kelmer, s/n - Martelos, Juiz de Fora, Minas Gerais, CEP 36036-330, Brazil","A class proposition with units of measurement and time organizing devices. A sixth year class of a public school. Assurances shaken. Growing suspicions. Established in a variation risk. Invention in processuality. Along with the training of research teachers and teacher education, a math class produces meetings with Education and Mathematics Education. How do we established ourselves with and clash with the established? How, in getting away with it, we invent ways of living and different worlds? Children involved ino with an activity of preparing and producing calendars. Breathing, submerging, emerging, escaping through cracks, clawing previous walls. Fluxes composing a math class. Writing training. Inventing school. Producing Education.","Invention; Inventive cognitive politics; Subjectivity production; World production",,,,,,,,,,,,,"Portuguese",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85030778420
"De Morais Costa J., Viginheski L.V.M., Jacinski E., Pinheiro N.A.M.","56485081800;57195995296;57195998950;56105795400;","Pedagogy licentiate mathematics education: An analysis in the light of the methodologic pluralism [Formação em matemática de licenciandos em pedagogia: Uma análise à luz do pluralismo metodológico]",2017,"Bolema - Mathematics Education Bulletin","31","58",,"719","738",,,"10.1590/1980-4415v31n58a10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030775723&doi=10.1590%2f1980-4415v31n58a10&partnerID=40&md5=3f74876a4db0868b472624c1d33b4cf2","Universidade Tecnológica Federal do Paraná (UTFPR), Rua Rio Ribeira, no 161, Bairro Neves, Ponta Grossa/PR, CEP: 84020-460, Brazil; Universidade Tecnológica Federal do Paraná (UTFPR), Rua Maria Marcondes Ribas, no 73, Bairro Santana, Guarapuava/PR, CEP: 85070-696, Brazil; Universidade Federal de Santa Catarina (UFSC), Departamento de Ensino, Universidade Tecnológica Federal do Paraná, Av Monteiro Lobato s/n - Km 04, Ponta Grossa/PR, CEP 84016-210, Brazil; Universidade Federal de Santa Catarina (UFSC), Av Monteiro Lobato, s/n - Km 04, Ponta Grossa/PR, CEP 84016-210, Brazil","De Morais Costa, J., Universidade Tecnológica Federal do Paraná (UTFPR), Rua Rio Ribeira, no 161, Bairro Neves, Ponta Grossa/PR, CEP: 84020-460, Brazil; Viginheski, L.V.M., Universidade Tecnológica Federal do Paraná (UTFPR), Rua Maria Marcondes Ribas, no 73, Bairro Santana, Guarapuava/PR, CEP: 85070-696, Brazil; Jacinski, E., Universidade Federal de Santa Catarina (UFSC), Departamento de Ensino, Universidade Tecnológica Federal do Paraná, Av Monteiro Lobato s/n - Km 04, Ponta Grossa/PR, CEP 84016-210, Brazil; Pinheiro, N.A.M., Universidade Federal de Santa Catarina (UFSC), Av Monteiro Lobato, s/n - Km 04, Ponta Grossa/PR, CEP 84016-210, Brazil","The research has as main objective the analysis of the operations made by future teachers, after the degree course for Mathematics teaching. It presents a qualitative approach, using the interpretive study as a methodological strategy. The study was developed in a Pedagogy Course class of a Private Higher Education Institution, in a city in the countryside of the state of Parana, Brazil. The theoretical reference brings contributions from studies made about those contents elaboration, as well as the contributions of Feyerabend's ideas on the methodological pluralism usage. The results pointed out the domination of a rationalist profile, since it was possible to observe minimal changes in the epistemological posture of the surveyed students, after concluding the educational stage.","Mathematics teaching; Methodological; Numbers and operations; Pedagogy course; Pluralism",,,,,,,,,,,,,"Portuguese",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85030775723
"Álvarez M.E.V., Ledesma E.F.R.","57196001813;57195995244;","The case of francisca and the sense attributed to decimals numbers [El caso de francisca y el sentido otorgado a los números decimales]",2017,"Bolema - Mathematics Education Bulletin","31","58",,"699","718",,,"10.1590/1980-4415v31n58a09","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030752248&doi=10.1590%2f1980-4415v31n58a09&partnerID=40&md5=9717aec07003bd4d6ef47b78f64b3d46","Centro de Investigación y de Estudios Avanzados del IPN (Cinvestav del IPN), Av. Politécnico Nacional 2508, México, C. P. 07360, Mexico; Escuela Superior de Cómputo (ESCOM-IPN), Av. Othón de Mendizábal s/n, México, C.P 07320, Mexico","Álvarez, M.E.V., Centro de Investigación y de Estudios Avanzados del IPN (Cinvestav del IPN), Av. Politécnico Nacional 2508, México, C. P. 07360, Mexico; Ledesma, E.F.R., Escuela Superior de Cómputo (ESCOM-IPN), Av. Othón de Mendizábal s/n, México, C.P 07320, Mexico","In a qualitative research carried out in a night elementary school in Mexico City, we performed the case study of a young woman of 19 years of age and fifth grade student at the school, who is a stationery's employee. She solved problems, which involved the use of decimal numbers and their basic operations. Francisca chose from a questionnaire in which she evidenced an adequate overall performance although not without errors. Two follow-up instruments were used in Francisca's case: questionnaire and interview; the latter and some of its dialogs were the fundamental support of this research. Our general research question was: how does the adult assign sense to decimal numbers in the resolution of problems with those numbers? Francisca signified such numbers through familiar situations of life and working experiences. In problem solving, she assigned decimal numbers establishing equivalence between those numbers and mainly natural numbers, while she linked secondly decimal numbers with fractions. When this young woman produced new problems, she favored the use of money and length measures represented by the decimal metric system. Some of Francisca's difficulties were referred to the interpretations of the decimal positions and decimal notations. Also, she made mistakes in reading, writing, or in operations linked to certain unstable positional notions.","Decimal point (decimal comma); Decimals; Problem solving; Sense; Signification",,,,,,,,,,,,,"Spanish",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85030752248
"De Freitas Vaz D.A., Pereira N.C.S.","57195994136;57195996426;","Formation of the concept of volume in the early years of school: A formative teaching experiment based on the perspective of the Theory of developmental education [Formação do conceito de volume nos anos iniciais do ensino fundamental: Um experimento didático formativo baseado na perspectiva da Teoria do ensino desenvolvimental]",2017,"Bolema - Mathematics Education Bulletin","31","58",,"799","818",,,"10.1590/1980-4415v31n58a14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030750188&doi=10.1590%2f1980-4415v31n58a14&partnerID=40&md5=aab88442896c5018f5f9e7e9c8482835","Universidade Estadual Paulista (UNESP), Instituto Federal de Goiás (IFG), Avenida Bela Vista, Quadra 11, Lote 3, Goiânia/GO, CEP: 74.912-261, Brazil; Instituto Federal de Goiás (IFG), Rua Dário Alves de Paiva n. 120, Rio Verde/GO, CEP: 75.901-010, Brazil","De Freitas Vaz, D.A., Universidade Estadual Paulista (UNESP), Instituto Federal de Goiás (IFG), Avenida Bela Vista, Quadra 11, Lote 3, Goiânia/GO, CEP: 74.912-261, Brazil; Pereira, N.C.S., Instituto Federal de Goiás (IFG), Rua Dário Alves de Paiva n. 120, Rio Verde/GO, CEP: 75.901-010, Brazil","We reflected about a research from the elaboration and application of a formative didactic experiment based on Davydov's Theory of Developmental Teaching (1978; 2009), composed of a comic book created in the Hagáquê software and three built activities and relating to the question that guided this study: Can an education organized on the basis of the Theory of Developmental Teaching contribute to the formation of the concept of cube volume, the parallelepiped, and the pyramid for students in the 5th year of Elementary Education? We used the qualitative and participatory methodology, in which the researcher interacted with the members of the investigated situations conceived as subjects of knowledge and not subjects of research, in the passive sense of data providers. Data analysis - obtained from observations, questionnaires, filming, and field annotations - was carried out in the light of the Theory of Developmental Teaching. The difficulties to carry out the research were related to the school supply conditions, such as inadequacy of the physical space, unavailability of computer lab, and the delay in the release of students. They undoubtedly hindered the development of the experiment, whose analysis shows that the organization of activities from a developmental perspective enables maturation and cognitive development of the student due to experiential experimentation, which enables the students to understand the nuclear aspect of the concept of volume of objects studied. The analysis also indicated that similar researches are promising, since the outstanding theoretical contribution caused changes in the scientific conception of the student and in the methodology of the teacher researcher professor.","Concept formation; Developmental education; Math club",,,,,,,,,,,,,"Portuguese",Article,"Final","All Open Access, Gold",Scopus,2-s2.0-85030750188
"Balukovic J., Slisko J., Cruz A.C.","56611921100;6506147633;56611323700;","Thought experiments in teaching free-fall weightlessness: A critical review and an exploration of Mercury's behavior in ""falling elevator""",2017,"Eurasia Journal of Mathematics, Science and Technology Education","13","5",,"1283","1311",,,"10.12973/eurasia.2017.00671a","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018974492&doi=10.12973%2feurasia.2017.00671a&partnerID=40&md5=81e54288f6b212c6b91eadf8b7fa0bf8","Druga Gimnazija, Sarajevo, Bosnia and Herzegovina; Benemérita Universidad Autónoma de Puebla, Mexico","Balukovic, J., Druga Gimnazija, Sarajevo, Bosnia and Herzegovina; Slisko, J., Benemérita Universidad Autónoma de Puebla, Mexico; Cruz, A.C., Benemérita Universidad Autónoma de Puebla, Mexico","Different ""thought experiments"" dominate teaching approaches to weightlessness, reducing students' opportunities for active physics learning, which should include observations, descriptions, explanations and predictions of real phenomena. Besides the controversy related to conceptual definitions of weight and weightlessness, we report another controversy regarding the position of the person that weighs herself or himself in a freely-falling elevator, a ""thought experiment"" commonly used for introducing the concept of weightlessness. Two XIX-century ""thought experiments"", one from America and one from Russia, show that they have a long tradition in physics teaching. We explored experimentally a ""thought experiment"" that deals with the behavior of a mercury drop in a freely-falling elevator. Our experimental results show that the mercury drop neither took the expected spherical shape nor performed oscillatory motions predicted by theory. Teachers should encourage students to enrich active learning of weightlessness by thinking how to test experimentally the answers to some conceptual questions, a subclass of ""thought experiments"". © Authors.","Active learning; Pedagogical content knowledge; Scientific ""habits of mind""; Thought experiments; Weightlessness in physics textbooks",,,,,,,,,,,,,"English",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85018974492
"Soares A., dos Santos A.L.","56190930100;56714850900;","Presenting the Straddle Lemma in an introductory Real Analysis course",2017,"International Journal of Mathematical Education in Science and Technology","48","3",,"428","434",,,"10.1080/0020739X.2016.1242786","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992122551&doi=10.1080%2f0020739X.2016.1242786&partnerID=40&md5=b562aa518c5c8a7412443f6c8f68d26e","Departamento de Matemática, Centro Federal de Educação Tecnológica Celso Suckow da Fonseca, Rio de Janeiro, Brazil","Soares, A., Departamento de Matemática, Centro Federal de Educação Tecnológica Celso Suckow da Fonseca, Rio de Janeiro, Brazil; dos Santos, A.L., Departamento de Matemática, Centro Federal de Educação Tecnológica Celso Suckow da Fonseca, Rio de Janeiro, Brazil","In this article, we revisit the concept of strong differentiability of real functions of one variable, underlying the concept of differentiability. Our discussion is guided by the Straddle Lemma, which plays a key role in this context. The proofs of the results presented are designed to meet a young audience in mathematics, typical of students in a first course of Real Analysis or an honors-level Calculus course. © 2016 Informa UK Limited, trading as Taylor & Francis Group.","continuously differentiable function; geometric interpretation of the derivative; Straddle Lemma; strong derivative; tangent line",,,,,,,,,,,,,"English",Article,"Final","",Scopus,2-s2.0-84992122551
"Lotero A.A., Botero A.L., Andrade Londoño E.A.","57197847541;57197843457;57197842790;","The frames of meaning hypothesis: Children’s mathematical problem-solving abilities [La hipótesis de los cuadros de significado en la solución de problemas matemáticos]",2017,"Revista Latinoamericana de Investigacion en Matematica Educativa","20","1",,"39","70",,,"10.12802/relime.17.2012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85035213848&doi=10.12802%2frelime.17.2012&partnerID=40&md5=87e14aa088de386a2630adf535fb2ec1","Indiana University, United States; Alandra Investigación Educativa, Colombia","Lotero, A.A., Indiana University, United States; Botero, A.L., Alandra Investigación Educativa, Colombia; Andrade Londoño, E.A., Alandra Investigación Educativa, Colombia","This paper intends to describe a phenomenon observed when children aged 6 and 7 years old, who had not yet received formal instruction about division, tried to solve a problem of distribution by means of drawings. The phenomenon called “frames of meaning” attempts to explain why some children were successful in solving problems and others were not. We illustrate this hypothesis empirically through a case study. This hypothesis is a powerful theoretical and methodological tool for understanding the underlying mathematical thinking and arithmetic problem-solving abilities of children this age. However, it is necessary to continue to expand our analysis and the application of this framework. This would lead to reconsider conventional educational and evaluative practices. In this article we try to point the way by which these changes could be made. © 2017, Comite Latinoamericano de Matematica Educativa. All rights reserved.","Elementary education; Frames of meaning; Mathematical thinking; Problem solving",,"Secretaría de Educación Pública","Los datos que se recogieron en este estudio provienen del proyecto No. 4600033072 de 2011, financiado por la Secretaría de Educación de Medellín, Colombia.",,,,,,,,,,"Spanish",Article,"Final","All Open Access, Gold",Scopus,2-s2.0-85035213848
